step,episode,episode_return,episode_wue,episode_fair_std,episode_worst_outage_h,loss,epsilon,eval_return
63168,376,-70.4440,98180.95,0.02431,50.25,0.064910,0.0500,
63336,377,-53.4599,73808.81,0.04692,47.75,0.033643,0.0500,
63504,378,-56.4250,78663.61,0.09140,60.25,0.045165,0.0500,
63672,379,-57.3578,77785.65,0.06528,59.75,0.095995,0.0500,
63840,380,-86.8575,163553.19,0.02450,73.75,0.075350,0.0500,
64008,381,-59.4054,72087.96,0.08828,61.50,0.062588,0.0500,
64176,382,-58.6008,78714.73,0.07320,60.25,0.041236,0.0500,
64344,383,-53.1842,76566.93,0.06482,56.00,0.045930,0.0500,
64512,384,-75.1484,110061.32,0.04988,67.75,0.087636,0.0500,
64680,385,-85.4657,154963.12,0.06796,84.75,0.064877,0.0500,
64848,386,-80.9384,150660.02,0.05086,79.25,0.058123,0.0500,
65000,386,,,,,,,-67.1712
65016,387,-52.2195,77416.39,0.06895,56.75,0.076591,0.0500,
65184,388,-82.9040,152578.70,0.04737,79.00,0.034044,0.0500,
65352,389,-78.9642,146745.46,0.02939,68.50,0.050484,0.0500,
65520,390,-57.8215,82528.23,0.06185,56.25,0.044714,0.0500,
65688,391,-55.6682,79379.85,0.06928,62.25,0.053919,0.0500,
65856,392,-55.8090,79462.45,0.05207,51.50,0.077220,0.0500,
66024,393,-74.5922,114451.61,0.03316,61.50,0.044386,0.0500,
66192,394,-52.9971,85869.24,0.05619,60.00,0.061992,0.0500,
66360,395,-53.4384,81026.89,0.02818,44.00,0.060441,0.0500,
66528,396,-54.6313,75103.74,0.07210,61.50,0.075461,0.0500,
66696,397,-89.3930,177663.10,0.03328,82.50,0.043855,0.0500,
66864,398,-53.7581,81266.32,0.04100,51.75,0.054475,0.0500,
67032,399,-91.9670,162520.13,0.06452,84.50,0.066729,0.0500,
67200,400,-53.9837,78461.25,0.07224,54.00,0.082422,0.0500,
67368,401,-53.0441,81027.05,0.05540,53.50,0.057706,0.0500,
67536,402,-70.1023,107936.70,0.06643,68.00,0.059773,0.0500,
67704,403,-56.9224,83570.02,0.03998,49.00,0.051026,0.0500,
67872,404,-68.2545,112789.59,0.03997,65.00,0.051988,0.0500,
68040,405,-84.4049,129512.62,0.02459,61.75,0.039341,0.0500,
68208,406,-55.1466,86174.83,0.05993,55.00,0.057574,0.0500,
68376,407,-58.3868,81079.29,0.06124,56.50,0.065396,0.0500,
68544,408,-64.1718,110971.01,0.04173,61.50,0.053771,0.0500,
68712,409,-88.0614,167420.67,0.04824,86.25,0.077730,0.0500,
68880,410,-56.7485,82707.62,0.05764,57.00,0.057058,0.0500,
69048,411,-55.9570,79795.20,0.03716,47.00,0.071391,0.0500,
69216,412,-55.9190,69435.93,0.06512,49.25,0.078138,0.0500,
69384,413,-53.6064,74900.60,0.04303,47.75,0.062372,0.0500,
69552,414,-53.4741,75205.67,0.07379,59.00,0.051166,0.0500,
69720,415,-47.9918,81607.98,0.04378,49.25,0.055616,0.0500,
69888,416,-57.2848,78413.68,0.03110,43.75,0.062625,0.0500,
70000,416,,,,,,,-67.3384
70056,417,-54.7480,83000.73,0.05852,57.50,0.058064,0.0500,
70224,418,-56.8851,80493.41,0.05745,52.50,0.040576,0.0500,
70392,419,-66.2235,103833.68,0.05235,66.25,0.056389,0.0500,
70560,420,-84.6980,151360.28,0.03653,68.25,0.045793,0.0500,
70728,421,-52.1952,75268.40,0.04821,46.25,0.065956,0.0500,
70896,422,-52.8258,77615.92,0.06145,52.75,0.045545,0.0500,
71064,423,-92.9899,171167.04,0.06333,81.25,0.062963,0.0500,
71232,424,-56.7169,82445.05,0.04919,51.75,0.054346,0.0500,
71400,425,-55.5778,77697.93,0.02582,43.50,0.050347,0.0500,
71568,426,-64.2825,98730.19,0.04504,59.25,0.065729,0.0500,
71736,427,-82.9983,143758.62,0.03234,68.75,0.049052,0.0500,
71904,428,-83.0804,161744.81,0.05744,90.25,0.070977,0.0500,
72072,429,-68.3854,102896.72,0.06410,67.25,0.059191,0.0500,
72240,430,-53.0211,82181.01,0.06487,55.00,0.059551,0.0500,
72408,431,-55.9432,87442.18,0.05105,57.00,0.075805,0.0500,
72576,432,-57.9490,82776.48,0.07301,59.75,0.056732,0.0500,
72744,433,-56.4609,68451.48,0.08345,53.50,0.067149,0.0500,
72912,434,-58.4889,81622.96,0.07489,63.25,0.052003,0.0500,
73080,435,-57.6488,78309.95,0.05018,47.75,0.047233,0.0500,
73248,436,-54.9320,79770.77,0.04954,52.75,0.064887,0.0500,
73416,437,-71.0324,100877.69,0.03818,59.50,0.089392,0.0500,
73584,438,-56.4855,79969.44,0.03025,46.00,0.060738,0.0500,
73752,439,-56.7871,77712.25,0.05825,55.25,0.071258,0.0500,
73920,440,-53.4502,75292.99,0.06406,54.00,0.052343,0.0500,
74088,441,-79.8099,154173.19,0.01562,68.00,0.087957,0.0500,
74256,442,-71.1266,102526.59,0.04949,59.50,0.047429,0.0500,
74424,443,-81.4245,155231.51,0.01837,70.50,0.049095,0.0500,
74592,444,-83.3672,152284.73,0.04821,78.50,0.055358,0.0500,
74760,445,-56.7311,80234.20,0.08082,62.50,0.071948,0.0500,
74928,446,-62.4623,87896.90,0.08369,68.00,0.080984,0.0500,
75000,446,,,,,,,-69.2108
75096,447,-82.3217,159576.43,0.05598,86.00,0.060896,0.0500,
75264,448,-85.3869,170380.90,0.03896,80.75,0.045043,0.0500,
75432,449,-53.5634,83547.03,0.05567,56.25,0.071534,0.0500,
75600,450,-54.9426,84229.25,0.05074,53.25,0.079893,0.0500,
75768,451,-81.2768,153053.99,0.03833,70.50,0.051783,0.0500,
75936,452,-78.9558,163505.53,0.02473,77.00,0.053736,0.0500,
76104,453,-55.7000,73996.30,0.05707,52.50,0.098142,0.0500,
76272,454,-87.2506,158111.46,0.02412,75.50,0.064736,0.0500,
76440,455,-64.5763,104496.62,0.03370,58.75,0.067350,0.0500,
76608,456,-68.3525,102268.52,0.02091,53.00,0.048348,0.0500,
76776,457,-56.0574,72997.82,0.03397,43.50,0.038641,0.0500,
76944,458,-55.8748,77389.51,0.05019,49.00,0.046786,0.0500,
77112,459,-55.8999,73772.68,0.07188,54.25,0.061845,0.0500,
77280,460,-72.9968,115538.14,0.06482,71.50,0.050738,0.0500,
77448,461,-68.8323,106533.82,0.04704,64.25,0.045066,0.0500,
77616,462,-57.2965,78694.97,0.06343,55.50,0.058566,0.0500,
77784,463,-61.9493,101280.47,0.03991,58.00,0.045702,0.0500,
77952,464,-52.8282,89163.08,0.07198,61.50,0.063328,0.0500,
78120,465,-51.9161,90021.83,0.03491,50.50,0.054898,0.0500,
78288,466,-53.5594,84509.27,0.04517,53.25,0.059360,0.0500,
78456,467,-52.1096,80611.69,0.05304,52.25,0.047457,0.0500,
78624,468,-78.9354,151423.59,0.04573,78.25,0.072892,0.0500,
78792,469,-50.2160,81962.60,0.05835,53.75,0.079088,0.0500,
78960,470,-49.8671,82119.53,0.03758,50.50,0.071455,0.0500,
79128,471,-53.3693,86375.32,0.06448,58.25,0.056823,0.0500,
79296,472,-80.1997,163892.62,0.03752,73.50,0.038853,0.0500,
79464,473,-68.5897,101556.31,0.05437,65.50,0.056205,0.0500,
79632,474,-84.2053,156671.53,0.04609,80.75,0.046676,0.0500,
79800,475,-69.7840,103891.30,0.04814,59.25,0.064118,0.0500,
79968,476,-51.7965,84656.66,0.04861,54.25,0.073191,0.0500,
80000,476,,,,,,,-61.8384
80136,477,-49.6383,81851.45,0.04460,49.75,0.051379,0.0500,
80304,478,-51.0784,79980.04,0.03985,46.50,0.050683,0.0500,
80472,479,-52.6669,84655.23,0.05736,57.00,0.059454,0.0500,
80640,480,-90.3222,181856.64,0.05267,82.75,0.051349,0.0500,
80808,481,-55.3335,75405.50,0.03386,43.75,0.053755,0.0500,
80976,482,-50.0991,78118.00,0.02507,42.50,0.072837,0.0500,
81144,483,-84.4853,153802.28,0.02556,69.25,0.043830,0.0500,
81312,484,-51.0155,74432.02,0.03778,48.00,0.074695,0.0500,
81480,485,-53.2254,70740.72,0.01970,38.00,0.042859,0.0500,
81648,486,-65.3151,107558.14,0.02905,58.00,0.052569,0.0500,
81816,487,-82.9193,166302.48,0.04290,76.25,0.054432,0.0500,
81984,488,-65.8516,99966.53,0.03687,59.00,0.071294,0.0500,
82152,489,-51.7300,79837.61,0.03183,46.50,0.054601,0.0500,
82320,490,-52.7856,81898.77,0.02431,43.75,0.056081,0.0500,
82488,491,-54.8281,83956.47,0.04425,47.75,0.054930,0.0500,
82656,492,-54.6746,87273.81,0.06214,60.25,0.054873,0.0500,
82824,493,-54.6083,91164.73,0.05789,58.50,0.078073,0.0500,
82992,494,-51.6589,79435.16,0.03637,49.50,0.055307,0.0500,
83160,495,-61.7989,110340.82,0.01484,53.25,0.060218,0.0500,
83328,496,-53.8366,91447.05,0.03450,50.75,0.052985,0.0500,
83496,497,-79.8284,155503.48,0.02951,70.25,0.075370,0.0500,
83664,498,-48.7733,74535.89,0.03638,41.50,0.045810,0.0500,
83832,499,-54.6142,79227.29,0.06026,55.25,0.090167,0.0500,
84000,500,-56.3192,84789.60,0.05698,58.00,0.067898,0.0500,
84168,501,-86.6642,152542.07,0.03979,75.50,0.042695,0.0500,
84336,502,-51.2595,84886.11,0.04267,49.75,0.057030,0.0500,
84504,503,-62.1105,106972.24,0.04216,62.25,0.050927,0.0500,
84672,504,-49.6587,79746.76,0.05545,49.75,0.063950,0.0500,
84840,505,-52.2877,73099.00,0.05112,48.00,0.046292,0.0500,
85000,505,,,,,,,-68.5208
85008,506,-50.3784,76546.82,0.04631,50.75,0.050954,0.0500,
85176,507,-55.5825,78966.62,0.04763,51.75,0.041955,0.0500,
85344,508,-53.1654,77610.77,0.04012,45.75,0.028585,0.0500,
85512,509,-82.6486,166673.22,0.03083,77.00,0.083013,0.0500,
85680,510,-68.4490,112539.09,0.04408,67.25,0.055314,0.0500,
85848,511,-86.4878,173828.88,0.02590,82.25,0.054928,0.0500,
86016,512,-56.1746,87988.90,0.01877,45.50,0.076724,0.0500,
86184,513,-51.4494,79688.13,0.05363,53.25,0.064059,0.0500,
86352,514,-51.6737,72948.03,0.05170,48.00,0.059687,0.0500,
86520,515,-53.1115,83378.33,0.03942,49.25,0.076121,0.0500,
86688,516,-51.4222,80698.88,0.04596,51.00,0.073461,0.0500,
86856,517,-50.0155,74907.77,0.04721,50.25,0.071811,0.0500,
87024,518,-98.1236,182871.25,0.06121,85.25,0.056954,0.0500,
87192,519,-54.8808,76454.35,0.04776,48.00,0.080520,0.0500,
87360,520,-66.2387,93160.09,0.04214,55.50,0.046753,0.0500,
87528,521,-53.5453,74364.63,0.03925,45.50,0.081641,0.0500,
87696,522,-64.1935,95416.86,0.04373,59.25,0.056428,0.0500,
87864,523,-83.9936,165265.18,0.01610,72.25,0.044039,0.0500,
88032,524,-53.1015,64978.22,0.04142,41.75,0.059250,0.0500,
88200,525,-56.3664,81558.13,0.04384,50.50,0.060125,0.0500,
88368,526,-51.6724,71379.52,0.03901,44.50,0.089296,0.0500,
88536,527,-52.5416,78086.29,0.05796,49.50,0.057115,0.0500,
88704,528,-50.8903,77407.37,0.03871,45.75,0.072867,0.0500,
88872,529,-67.8977,97172.80,0.01303,47.75,0.053235,0.0500,
89040,530,-81.1425,153699.80,0.03665,71.25,0.042407,0.0500,
89208,531,-52.8376,79619.49,0.04562,47.75,0.078526,0.0500,
89376,532,-54.3526,81648.85,0.04304,48.50,0.077135,0.0500,
89544,533,-69.0648,112623.49,0.04147,62.75,0.092545,0.0500,
89712,534,-96.3065,181294.51,0.06761,98.75,0.085001,0.0500,
89880,535,-90.1599,172395.04,0.05073,89.00,0.063082,0.0500,
90000,535,,,,,,,-69.1819
90048,536,-52.9892,81076.76,0.04343,50.00,0.037136,0.0500,
90216,537,-54.1428,75066.70,0.04844,46.25,0.063022,0.0500,
90384,538,-82.6594,158062.68,0.02165,73.25,0.062281,0.0500,
90552,539,-62.6787,94799.48,0.03742,51.75,0.061338,0.0500,
90720,540,-81.3933,153077.61,0.02757,70.25,0.076981,0.0500,
90888,541,-47.5075,77454.51,0.04089,48.00,0.070596,0.0500,
91056,542,-52.6691,78356.82,0.06302,56.50,0.048150,0.0500,
91224,543,-50.1620,79371.97,0.03804,49.00,0.077967,0.0500,
91392,544,-89.5767,164147.30,0.06063,84.75,0.045855,0.0500,
91560,545,-50.6562,84264.08,0.01011,40.50,0.057654,0.0500,
91728,546,-85.6920,162066.06,0.03746,74.25,0.068229,0.0500,
91896,547,-86.2750,167535.80,0.04828,83.00,0.042274,0.0500,
92064,548,-56.1413,94819.45,0.03956,54.25,0.050390,0.0500,
92232,549,-50.2964,84400.88,0.02790,48.75,0.061675,0.0500,
92400,550,-86.8035,145944.74,0.02743,69.00,0.053195,0.0500,
92568,551,-53.9664,74026.74,0.04617,48.25,0.063584,0.0500,
92736,552,-88.2374,161176.22,0.06512,87.00,0.070860,0.0500,
92904,553,-53.0764,70557.02,0.02906,40.00,0.074169,0.0500,
93072,554,-65.8946,92996.25,0.03874,53.50,0.060481,0.0500,
93240,555,-52.2772,70934.59,0.06275,48.75,0.064761,0.0500,
93408,556,-54.0345,76619.71,0.05935,53.00,0.070907,0.0500,
93576,557,-76.4287,145734.13,0.02000,66.50,0.089049,0.0500,
93744,558,-62.6628,99453.53,0.04981,58.25,0.060776,0.0500,
93912,559,-54.3335,80003.08,0.04178,46.50,0.057051,0.0500,
94080,560,-52.5796,79526.43,0.05959,56.50,0.054533,0.0500,
94248,561,-66.5102,90833.98,0.06634,63.00,0.045588,0.0500,
94416,562,-87.7191,161809.34,0.02669,75.25,0.067857,0.0500,
94584,563,-66.1905,95907.58,0.04864,62.25,0.054825,0.0500,
94752,564,-70.5919,100427.13,0.03291,57.00,0.072387,0.0500,
94920,565,-49.6025,79109.83,0.03570,43.75,0.088939,0.0500,
95000,565,,,,,,,-68.4253
95088,566,-87.7488,157367.71,0.02595,70.00,0.074755,0.0500,
95256,567,-52.8002,77174.09,0.06260,56.25,0.060311,0.0500,
95424,568,-66.3214,104112.01,0.04626,64.50,0.061596,0.0500,
95592,569,-57.7402,74324.56,0.04322,47.00,0.040722,0.0500,
95760,570,-70.1448,95485.67,0.05559,63.25,0.049205,0.0500,
95928,571,-54.1152,77005.29,0.05893,53.00,0.050271,0.0500,
96096,572,-55.9090,77731.93,0.05818,53.50,0.058697,0.0500,
96264,573,-54.7299,76905.19,0.07178,58.50,0.035648,0.0500,
96432,574,-68.5099,90761.77,0.06366,59.50,0.064337,0.0500,
96600,575,-54.2655,78889.00,0.06029,55.75,0.073798,0.0500,
96768,576,-61.4581,89815.23,0.04140,54.00,0.062754,0.0500,
96936,577,-71.5141,94466.46,0.06451,66.50,0.056448,0.0500,
97104,578,-51.3609,80535.47,0.04113,48.25,0.059530,0.0500,
97272,579,-66.9057,97514.03,0.03780,54.75,0.039269,0.0500,
97440,580,-45.1657,76817.84,0.03800,45.50,0.058042,0.0500,
97608,581,-48.9818,80021.99,0.06245,55.75,0.084685,0.0500,
97776,582,-56.0552,75008.52,0.06467,55.50,0.061772,0.0500,
97944,583,-52.3622,71846.52,0.07237,55.75,0.063558,0.0500,
98112,584,-58.0896,76078.38,0.07158,56.75,0.057001,0.0500,
98280,585,-53.7082,72817.89,0.08244,55.25,0.085906,0.0500,
98448,586,-69.7243,94028.80,0.06709,68.00,0.049943,0.0500,
98616,587,-84.4320,159557.54,0.03843,75.00,0.070915,0.0500,
98784,588,-48.6915,78610.18,0.03938,49.50,0.076563,0.0500,
98952,589,-50.4221,79026.54,0.04938,50.50,0.062624,0.0500,
99120,590,-68.9847,122111.65,0.04969,75.50,0.067199,0.0500,
99288,591,-53.6663,81628.51,0.04814,53.75,0.054268,0.0500,
99456,592,-53.0613,83205.90,0.04490,49.00,0.073871,0.0500,
99624,593,-53.6324,75831.00,0.06255,51.75,0.073600,0.0500,
99792,594,-55.0008,77551.59,0.05563,55.75,0.062028,0.0500,
99960,595,-64.5752,92580.00,0.02450,50.75,0.061997,0.0500,
100000,595,,,,,,,-64.2048
100128,596,-82.7958,150666.79,0.03447,72.00,0.057767,0.0500,
100296,597,-63.4487,110204.52,0.06807,70.75,0.066936,0.0500,
100464,598,-67.5249,103089.20,0.05564,66.75,0.056543,0.0500,
100632,599,-86.2146,164285.36,0.07753,91.25,0.050135,0.0500,
100800,600,-51.2920,81300.00,0.05343,49.75,0.047108,0.0500,
100968,601,-67.6714,89624.96,0.04546,53.00,0.082285,0.0500,
101136,602,-48.8800,71585.24,0.02938,42.50,0.054445,0.0500,
101304,603,-52.3819,69144.61,0.03245,39.50,0.046478,0.0500,
101472,604,-83.7172,162550.37,0.04029,76.00,0.074348,0.0500,
101640,605,-56.0194,92567.04,0.04194,53.75,0.050153,0.0500,
101808,606,-75.7982,151223.78,0.03739,76.50,0.077523,0.0500,
101976,607,-79.4427,140941.42,0.03341,65.75,0.132412,0.0500,
102144,608,-49.7586,68657.06,0.04805,47.25,0.079402,0.0500,
102312,609,-88.9572,163221.24,0.02650,71.50,0.053461,0.0500,
102480,610,-69.4400,110067.05,0.03811,61.00,0.066565,0.0500,
102648,611,-58.8261,94628.05,0.03861,55.25,0.054525,0.0500,
102816,612,-65.4516,97644.54,0.04240,55.25,0.068586,0.0500,
102984,613,-52.6742,75109.52,0.05692,48.50,0.061066,0.0500,
103152,614,-76.2682,133198.99,0.03832,75.25,0.059491,0.0500,
103320,615,-100.8210,206472.53,0.03369,91.25,0.051009,0.0500,
103488,616,-47.9290,80118.95,0.05086,54.75,0.037530,0.0500,
103656,617,-57.3276,90314.17,0.04055,55.00,0.050699,0.0500,
103824,618,-91.9181,162175.76,0.07591,86.50,0.072193,0.0500,
103992,619,-60.0854,84051.48,0.04523,53.00,0.089617,0.0500,
104160,620,-87.5314,140688.20,0.02437,62.75,0.068797,0.0500,
104328,621,-58.5495,77771.18,0.06392,55.75,0.053168,0.0500,
104496,622,-102.6316,201220.79,0.05559,98.00,0.055833,0.0500,
104664,623,-48.6907,71821.78,0.04314,48.00,0.066376,0.0500,
104832,624,-73.3538,101030.93,0.07093,68.25,0.073097,0.0500,
105000,625,-73.5244,99867.68,0.06242,66.75,0.036601,0.0500,
105000,625,,,,,,,-65.7977
105168,626,-46.5964,77564.14,0.02504,41.25,0.080228,0.0500,
105336,627,-56.3934,78923.56,0.03757,49.50,0.039336,0.0500,
105504,628,-73.9586,112437.19,0.05568,64.75,0.052906,0.0500,
105672,629,-64.6898,95545.58,0.09576,80.00,0.077120,0.0500,
105840,630,-56.2015,84058.13,0.07274,63.25,0.070949,0.0500,
106008,631,-68.6805,99076.48,0.04064,58.75,0.073371,0.0500,
106176,632,-71.4511,99912.63,0.03018,55.50,0.038867,0.0500,
106344,633,-51.9173,72245.55,0.06211,52.75,0.044456,0.0500,
106512,634,-49.8026,78935.59,0.03975,46.25,0.040916,0.0500,
106680,635,-77.2035,138785.81,0.03952,70.50,0.049402,0.0500,
106848,636,-55.9183,71656.17,0.06583,54.00,0.063677,0.0500,
107016,637,-52.8502,68384.27,0.06255,52.75,0.061811,0.0500,
107184,638,-49.8011,80027.24,0.05239,55.50,0.052174,0.0500,
107352,639,-80.2520,152533.77,0.03571,75.75,0.063028,0.0500,
107520,640,-54.9468,75625.03,0.05859,53.50,0.061039,0.0500,
107688,641,-55.8088,76251.40,0.06684,54.75,0.046522,0.0500,
107856,642,-86.5997,169985.11,0.06019,91.75,0.056699,0.0500,
108024,643,-84.5785,160612.53,0.04167,81.00,0.081579,0.0500,
108192,644,-66.5036,99568.12,0.05386,62.50,0.053524,0.0500,
108360,645,-86.0144,171080.73,0.04740,89.00,0.053826,0.0500,
108528,646,-53.5857,76846.52,0.04934,48.50,0.048492,0.0500,
108696,647,-94.7455,179349.21,0.06083,96.00,0.042245,0.0500,
108864,648,-55.3319,72948.55,0.06733,53.50,0.056316,0.0500,
109032,649,-56.0299,74173.38,0.08601,64.50,0.048721,0.0500,
109200,650,-59.5406,70638.34,0.07952,57.25,0.049398,0.0500,
109368,651,-56.4402,72593.02,0.05131,47.00,0.065367,0.0500,
109536,652,-52.2568,71489.36,0.06537,49.75,0.061367,0.0500,
109704,653,-76.4021,88671.44,0.05218,55.25,0.046463,0.0500,
109872,654,-82.0950,142907.16,0.03454,70.75,0.042801,0.0500,
110000,654,,,,,,,-64.5176
110040,655,-53.0439,79804.44,0.02862,43.25,0.040244,0.0500,
110208,656,-53.1389,74445.17,0.04389,49.75,0.074217,0.0500,
110376,657,-53.1015,73493.34,0.04886,51.00,0.061087,0.0500,
110544,658,-86.9497,150160.54,0.03612,72.50,0.088098,0.0500,
110712,659,-72.6622,86504.41,0.04146,53.75,0.056169,0.0500,
110880,660,-79.7818,142952.57,0.03786,71.25,0.048719,0.0500,
111048,661,-84.7399,147069.80,0.06538,82.25,0.055398,0.0500,
111216,662,-83.1252,144907.44,0.05425,77.50,0.043006,0.0500,
111384,663,-50.0346,71998.21,0.04164,47.25,0.070195,0.0500,
111552,664,-65.9732,93726.36,0.05356,59.50,0.083214,0.0500,
111720,665,-57.1313,76644.62,0.05579,50.75,0.059038,0.0500,
111888,666,-52.9759,84400.59,0.04642,48.25,0.042985,0.0500,
112056,667,-52.3849,81590.58,0.04160,50.50,0.046902,0.0500,
112224,668,-50.1328,82270.59,0.04343,48.50,0.046886,0.0500,
112392,669,-54.4599,78980.65,0.03838,49.25,0.056344,0.0500,
112560,670,-54.7753,89564.34,0.03743,54.50,0.078667,0.0500,
112728,671,-85.8655,163212.70,0.04954,82.00,0.025138,0.0500,
112896,672,-57.3857,87607.81,0.03647,51.75,0.033822,0.0500,
113064,673,-88.9612,163828.46,0.04881,83.75,0.032773,0.0500,
113232,674,-54.3151,80289.94,0.03818,50.75,0.051247,0.0500,
113400,675,-49.8409,78738.48,0.02076,41.25,0.062311,0.0500,
113568,676,-80.0967,158864.14,0.04608,82.25,0.058626,0.0500,
113736,677,-50.2693,74291.55,0.03220,45.25,0.039157,0.0500,
113904,678,-49.7224,83871.97,0.02965,48.75,0.059033,0.0500,
114072,679,-81.3254,159703.56,0.05349,78.00,0.078106,0.0500,
114240,680,-50.8676,78319.70,0.04712,46.25,0.075126,0.0500,
114408,681,-56.1094,76055.00,0.04176,50.25,0.053480,0.0500,
114576,682,-55.5529,73979.32,0.01481,38.50,0.069883,0.0500,
114744,683,-53.4637,72585.95,0.02599,39.75,0.046144,0.0500,
114912,684,-81.2592,145437.52,0.05047,70.50,0.060184,0.0500,
115000,684,,,,,,,-64.1175
115080,685,-86.4609,142382.79,0.04142,69.75,0.052782,0.0500,
115248,686,-79.5634,141758.31,0.03135,66.25,0.059059,0.0500,
115416,687,-49.9176,77207.59,0.03256,44.00,0.052208,0.0500,
115584,688,-85.8131,155119.01,0.05874,80.00,0.043742,0.0500,
115752,689,-49.8827,76898.01,0.01710,37.75,0.044123,0.0500,
115920,690,-53.8383,83796.26,0.01680,43.25,0.043747,0.0500,
116088,691,-84.0359,144874.70,0.04196,75.25,0.054199,0.0500,
116256,692,-50.7588,78027.31,0.04719,51.25,0.051793,0.0500,
116424,693,-52.8697,72418.30,0.03042,40.25,0.054059,0.0500,
116592,694,-68.9059,104403.78,0.01916,53.25,0.051786,0.0500,
116760,695,-50.8619,75452.30,0.02040,40.25,0.050069,0.0500,
116928,696,-49.4453,76481.24,0.03212,42.25,0.049801,0.0500,
117096,697,-54.2613,80723.75,0.03827,45.25,0.051061,0.0500,
117264,698,-87.5029,163800.30,0.02523,74.00,0.051812,0.0500,
117432,699,-73.1441,103501.00,0.03647,57.25,0.037123,0.0500,
117600,700,-51.2539,82397.55,0.01703,42.25,0.057582,0.0500,
117768,701,-54.3438,75552.12,0.05835,50.75,0.059353,0.0500,
117936,702,-48.3911,77997.35,0.02424,41.75,0.087507,0.0500,
118104,703,-81.0413,160358.34,0.02412,70.75,0.045226,0.0500,
118272,704,-53.6434,83221.63,0.04177,51.50,0.077615,0.0500,
118440,705,-49.8657,80474.50,0.02499,44.75,0.043908,0.0500,
118608,706,-81.3014,154619.94,0.00524,65.50,0.068131,0.0500,
118776,707,-51.4739,74645.40,0.03525,40.50,0.064966,0.0500,
118944,708,-65.5269,98951.68,0.03408,54.75,0.064916,0.0500,
119112,709,-51.1060,69721.99,0.04248,47.50,0.059433,0.0500,
119280,710,-80.5477,137514.45,0.04709,75.00,0.051978,0.0500,
119448,711,-50.3834,77620.51,0.04884,51.25,0.037739,0.0500,
119616,712,-57.3352,78756.59,0.06727,59.00,0.058049,0.0500,
119784,713,-54.4186,76028.85,0.06738,57.50,0.042949,0.0500,
119952,714,-54.1082,75907.80,0.05542,49.50,0.066373,0.0500,
120000,714,,,,,,,-63.6420
120120,715,-54.5047,79183.78,0.04171,48.75,0.035498,0.0500,
120288,716,-81.5184,154100.04,0.04255,76.50,0.061062,0.0500,
120456,717,-52.1104,79986.36,0.05381,56.50,0.048910,0.0500,
120624,718,-51.8914,79173.15,0.01661,39.75,0.061213,0.0500,
120792,719,-68.8595,89637.99,0.05375,56.75,0.041091,0.0500,
120960,720,-55.3454,74885.50,0.02380,41.25,0.060505,0.0500,
121128,721,-52.7331,82968.41,0.04417,52.25,0.037383,0.0500,
121296,722,-67.0088,98066.36,0.04227,55.00,0.051604,0.0500,
121464,723,-53.8698,79983.62,0.03048,46.00,0.045621,0.0500,
121632,724,-81.4991,144859.86,0.04190,64.25,0.077339,0.0500,
121800,725,-70.5334,102553.65,0.05659,57.50,0.055059,0.0500,
121968,726,-53.0665,76465.31,0.04058,42.25,0.043900,0.0500,
122136,727,-51.9614,81701.18,0.02195,44.25,0.065601,0.0500,
122304,728,-51.2345,83160.09,0.01577,40.50,0.062790,0.0500,
122472,729,-74.5091,103609.76,0.02356,52.50,0.026278,0.0500,
122640,730,-49.5653,72257.02,0.03171,39.75,0.067525,0.0500,
122808,731,-90.4700,150598.91,0.06994,72.25,0.062629,0.0500,
122976,732,-78.5963,99482.48,0.02826,53.00,0.044971,0.0500,
123144,733,-56.1142,73072.66,0.03402,42.25,0.060230,0.0500,
123312,734,-82.9547,149567.44,0.04223,72.00,0.040430,0.0500,
123480,735,-51.5528,67048.20,0.04084,40.75,0.068362,0.0500,
123648,736,-72.0630,88914.30,0.06785,59.00,0.034296,0.0500,
123816,737,-72.3134,97239.73,0.03714,57.50,0.047502,0.0500,
123984,738,-49.3771,80810.47,0.01690,40.75,0.081108,0.0500,
124152,739,-60.4670,104071.37,0.02528,55.00,0.087827,0.0500,
124320,740,-49.0545,79271.43,0.02913,42.75,0.098921,0.0500,
124488,741,-77.9686,153761.24,0.04761,73.50,0.046343,0.0500,
124656,742,-76.2337,157014.48,0.04315,73.25,0.065188,0.0500,
124824,743,-81.7328,135487.84,0.03958,69.75,0.049546,0.0500,
124992,744,-49.5105,70535.70,0.04781,44.75,0.095554,0.0500,
125000,744,,,,,,,-62.8346
125160,745,-53.3362,69340.37,0.03395,40.25,0.031213,0.0500,
125328,746,-49.7264,78017.41,0.03490,44.00,0.046641,0.0500,
125496,747,-47.4538,83836.81,0.01372,41.50,0.030653,0.0500,
125664,748,-47.2483,68862.15,0.02076,37.25,0.036494,0.0500,
125832,749,-79.4634,144194.91,0.04485,68.25,0.076850,0.0500,
126000,750,-79.6729,145525.31,0.02363,64.50,0.050445,0.0500,
126168,751,-52.8143,82835.18,0.03614,47.50,0.061350,0.0500,
126336,752,-51.0186,78563.38,0.03009,44.00,0.020556,0.0500,
126504,753,-78.8520,144406.69,0.03425,62.75,0.047612,0.0500,
126672,754,-47.5008,80376.31,0.03101,43.75,0.062993,0.0500,
126840,755,-69.7410,94617.71,0.03586,50.75,0.040895,0.0500,
127008,756,-79.4290,147247.19,0.03969,66.50,0.035235,0.0500,
