step,episode,episode_return,episode_wue,loss,epsilon,eval_return
84504,503,-60.2341,106680.77,0.086417,0.0500,
84672,504,-53.2908,81826.98,0.072920,0.0500,
84840,505,-59.1564,83837.31,0.068015,0.0500,
85000,505,,,,,-71.7191
85008,506,-56.8390,81851.05,0.063838,0.0500,
85176,507,-55.7849,91315.56,0.073957,0.0500,
85344,508,-57.1897,98737.30,0.052610,0.0500,
85512,509,-85.6286,163483.72,0.078613,0.0500,
85680,510,-72.4446,104921.59,0.046324,0.0500,
85848,511,-85.7739,141838.09,0.061121,0.0500,
86016,512,-54.8436,89972.36,0.068077,0.0500,
86184,513,-54.1278,85017.91,0.083796,0.0500,
86352,514,-55.5962,84812.98,0.067934,0.0500,
86520,515,-56.6604,88651.54,0.067044,0.0500,
86688,516,-57.2428,90573.70,0.084268,0.0500,
86856,517,-53.0747,86818.25,0.092811,0.0500,
87024,518,-90.8942,142907.26,0.077334,0.0500,
87192,519,-54.5091,89804.51,0.069976,0.0500,
87360,520,-68.4797,97964.88,0.079685,0.0500,
87528,521,-55.3137,73838.53,0.086310,0.0500,
87696,522,-62.7164,104997.74,0.076622,0.0500,
87864,523,-91.4174,144069.46,0.077756,0.0500,
88032,524,-55.9482,81019.99,0.064879,0.0500,
88200,525,-57.8779,80191.39,0.064706,0.0500,
88368,526,-52.5655,86706.90,0.120956,0.0500,
88536,527,-53.3713,86284.62,0.076199,0.0500,
88704,528,-50.6749,81619.74,0.082564,0.0500,
88872,529,-64.6628,107626.80,0.065864,0.0500,
89040,530,-90.5577,151734.71,0.055564,0.0500,
89208,531,-62.0375,86549.45,0.066288,0.0500,
89376,532,-57.0115,88579.90,0.058079,0.0500,
89544,533,-70.9803,110380.72,0.108449,0.0500,
89712,534,-96.9292,155742.92,0.075975,0.0500,
89880,535,-86.3395,145176.39,0.087410,0.0500,
90000,535,,,,,-61.8027
90048,536,-55.4474,80698.59,0.061273,0.0500,
90216,537,-54.8614,87903.65,0.068388,0.0500,
90384,538,-79.1548,142432.11,0.067197,0.0500,
90552,539,-63.2152,109800.88,0.076046,0.0500,
90720,540,-82.0745,141046.63,0.101497,0.0500,
90888,541,-51.7984,89924.64,0.056572,0.0500,
91056,542,-50.3366,87954.97,0.070807,0.0500,
91224,543,-56.1668,90542.99,0.071765,0.0500,
91392,544,-84.8346,151012.45,0.094250,0.0500,
91560,545,-51.5745,87053.84,0.077273,0.0500,
91728,546,-87.3523,154450.46,0.076601,0.0500,
91896,547,-85.6926,140703.41,0.054491,0.0500,
92064,548,-59.1022,94879.71,0.063081,0.0500,
92232,549,-53.6991,94924.00,0.096653,0.0500,
92400,550,-87.0180,140215.26,0.052442,0.0500,
92568,551,-57.4922,95602.59,0.084507,0.0500,
92736,552,-82.5572,153678.94,0.105218,0.0500,
92904,553,-52.8624,85267.72,0.070783,0.0500,
93072,554,-66.0262,124572.46,0.070871,0.0500,
93240,555,-59.0796,74956.46,0.062807,0.0500,
93408,556,-55.2478,90557.36,0.060826,0.0500,
93576,557,-89.2969,133488.62,0.075764,0.0500,
93744,558,-69.4149,90326.76,0.073234,0.0500,
93912,559,-60.8549,89307.38,0.079948,0.0500,
94080,560,-56.3445,85455.69,0.096164,0.0500,
94248,561,-66.4134,112469.84,0.061133,0.0500,
94416,562,-78.5452,149525.37,0.078243,0.0500,
94584,563,-70.9639,100149.65,0.072837,0.0500,
94752,564,-71.8417,99590.05,0.090618,0.0500,
94920,565,-58.4044,96608.03,0.069883,0.0500,
95000,565,,,,,-73.2973
95088,566,-89.1540,135141.68,0.106211,0.0500,
95256,567,-56.9336,79786.65,0.061136,0.0500,
95424,568,-73.8180,101348.91,0.063044,0.0500,
95592,569,-63.2379,81821.16,0.057431,0.0500,
95760,570,-75.0533,125845.84,0.086319,0.0500,
95928,571,-57.4862,84599.52,0.093466,0.0500,
96096,572,-54.3095,94986.71,0.084034,0.0500,
96264,573,-56.1005,88335.12,0.054953,0.0500,
96432,574,-72.3145,103737.28,0.103595,0.0500,
96600,575,-57.3880,93715.47,0.101765,0.0500,
96768,576,-62.3607,86405.53,0.084704,0.0500,
96936,577,-72.1475,85673.04,0.112929,0.0500,
97104,578,-53.8167,97849.45,0.078955,0.0500,
97272,579,-70.1401,99681.18,0.052248,0.0500,
97440,580,-54.5033,92499.81,0.095456,0.0500,
97608,581,-50.1447,82748.93,0.114281,0.0500,
97776,582,-54.4163,72922.68,0.103524,0.0500,
97944,583,-54.1828,76598.24,0.074605,0.0500,
98112,584,-59.4992,99647.37,0.078771,0.0500,
98280,585,-59.1347,92420.60,0.080624,0.0500,
98448,586,-67.1240,104571.20,0.078536,0.0500,
98616,587,-84.4625,154876.85,0.068472,0.0500,
98784,588,-51.3846,89396.94,0.071521,0.0500,
98952,589,-57.9740,90111.04,0.056103,0.0500,
99120,590,-71.6320,98114.80,0.102659,0.0500,
99288,591,-59.5536,84609.58,0.075572,0.0500,
99456,592,-58.3817,84349.20,0.085931,0.0500,
99624,593,-55.9456,81225.71,0.068869,0.0500,
99792,594,-54.4237,87280.07,0.080091,0.0500,
99960,595,-68.7882,111557.20,0.073674,0.0500,
100000,595,,,,,-68.9702
100128,596,-84.5354,157036.59,0.077774,0.0500,
100296,597,-66.2962,104549.02,0.089810,0.0500,
100464,598,-67.2838,104948.62,0.079019,0.0500,
100632,599,-86.3888,154050.58,0.055544,0.0500,
100800,600,-54.5099,90712.73,0.072607,0.0500,
100968,601,-74.1542,99748.33,0.087722,0.0500,
101136,602,-53.5745,83521.57,0.058657,0.0500,
101304,603,-57.9274,84434.01,0.065614,0.0500,
101472,604,-89.7339,144771.14,0.060917,0.0500,
101640,605,-54.8107,95965.03,0.061928,0.0500,
101808,606,-94.2031,173179.14,0.069692,0.0500,
101976,607,-86.8502,151152.00,0.135827,0.0500,
102144,608,-51.1573,77947.48,0.092149,0.0500,
102312,609,-80.2999,153963.54,0.054735,0.0500,
102480,610,-71.1253,96502.53,0.057222,0.0500,
102648,611,-52.7958,93296.20,0.078225,0.0500,
102816,612,-66.3388,105296.37,0.068054,0.0500,
102984,613,-56.7927,99384.51,0.068814,0.0500,
103152,614,-72.0729,118820.96,0.052250,0.0500,
103320,615,-94.6551,162723.80,0.064924,0.0500,
103488,616,-54.8968,94137.41,0.064151,0.0500,
103656,617,-53.1346,83198.36,0.090335,0.0500,
103824,618,-84.1952,149639.71,0.077552,0.0500,
103992,619,-52.7333,86812.62,0.089804,0.0500,
104160,620,-86.3444,141826.97,0.059176,0.0500,
104328,621,-55.7561,84301.46,0.054012,0.0500,
104496,622,-85.3526,164391.41,0.067184,0.0500,
104664,623,-53.0760,81722.33,0.086217,0.0500,
104832,624,-64.1726,100999.16,0.072050,0.0500,
105000,625,-65.3612,102082.98,0.054635,0.0500,
105000,625,,,,,-61.9606
105168,626,-52.5886,96305.27,0.081305,0.0500,
105336,627,-50.1849,80923.62,0.066299,0.0500,
105504,628,-71.7181,99132.81,0.068373,0.0500,
105672,629,-54.2395,85377.04,0.069570,0.0500,
105840,630,-56.7664,86754.28,0.053090,0.0500,
106008,631,-69.9468,118647.97,0.117246,0.0500,
106176,632,-70.7830,100920.70,0.056396,0.0500,
106344,633,-49.7201,80875.65,0.072087,0.0500,
106512,634,-55.1350,84896.45,0.059125,0.0500,
106680,635,-89.5472,142324.11,0.062768,0.0500,
106848,636,-61.2454,84526.82,0.084812,0.0500,
107016,637,-55.6930,79377.78,0.082897,0.0500,
107184,638,-60.1049,81642.56,0.085003,0.0500,
107352,639,-88.0541,151755.58,0.067000,0.0500,
107520,640,-53.3550,89363.53,0.092499,0.0500,
107688,641,-52.2818,83415.30,0.064170,0.0500,
107856,642,-82.4229,151039.56,0.071326,0.0500,
108024,643,-90.2441,148373.94,0.065113,0.0500,
108192,644,-72.0468,105111.17,0.085479,0.0500,
108360,645,-99.8299,156716.28,0.069125,0.0500,
108528,646,-55.1093,87945.75,0.064823,0.0500,
108696,647,-98.1278,156541.98,0.057670,0.0500,
108864,648,-53.5510,79358.45,0.103653,0.0500,
109032,649,-61.2979,83853.95,0.062419,0.0500,
109200,650,-55.6985,83793.67,0.055058,0.0500,
109368,651,-56.1349,88760.92,0.079919,0.0500,
109536,652,-50.9122,92570.55,0.082100,0.0500,
109704,653,-66.8571,111352.85,0.054058,0.0500,
109872,654,-89.8210,160174.69,0.066277,0.0500,
110000,654,,,,,-67.7301
110040,655,-61.3666,88310.91,0.061315,0.0500,
110208,656,-51.0011,86225.03,0.076684,0.0500,
110376,657,-53.5981,88175.62,0.079226,0.0500,
110544,658,-87.8373,148426.89,0.088627,0.0500,
110712,659,-70.3285,106202.82,0.081771,0.0500,
110880,660,-81.9652,148146.98,0.058103,0.0500,
111048,661,-81.4930,156853.52,0.081366,0.0500,
111216,662,-88.4015,157222.68,0.058530,0.0500,
111384,663,-54.2732,88698.14,0.117019,0.0500,
111552,664,-67.8142,101026.26,0.103279,0.0500,
111720,665,-60.1481,97169.53,0.066997,0.0500,
111888,666,-52.3801,88487.55,0.065677,0.0500,
112056,667,-56.9332,86627.50,0.062512,0.0500,
112224,668,-59.5279,100787.38,0.058264,0.0500,
112392,669,-59.1726,94688.30,0.074181,0.0500,
112560,670,-54.0307,87849.86,0.060238,0.0500,
112728,671,-85.8797,162908.92,0.036542,0.0500,
112896,672,-60.9078,97592.21,0.045510,0.0500,
113064,673,-95.5435,169521.71,0.070179,0.0500,
113232,674,-60.3450,83383.13,0.070569,0.0500,
113400,675,-58.2456,100713.74,0.063214,0.0500,
113568,676,-90.2820,155708.88,0.067609,0.0500,
113736,677,-51.4808,87836.87,0.053937,0.0500,
113904,678,-54.0846,91648.22,0.071195,0.0500,
114072,679,-76.1083,144366.89,0.062334,0.0500,
114240,680,-59.3053,82381.93,0.062360,0.0500,
114408,681,-61.0528,98227.31,0.090656,0.0500,
114576,682,-52.2534,91041.38,0.075604,0.0500,
114744,683,-61.2051,90118.03,0.068221,0.0500,
114912,684,-95.2671,140723.77,0.064688,0.0500,
115000,684,,,,,-78.4122
115080,685,-87.3821,140794.16,0.049884,0.0500,
115248,686,-94.4398,165820.22,0.071982,0.0500,
115416,687,-59.4349,96929.30,0.114184,0.0500,
115584,688,-94.2790,149414.08,0.071815,0.0500,
115752,689,-52.5611,73977.82,0.079519,0.0500,
115920,690,-61.2053,110245.11,0.053024,0.0500,
116088,691,-88.2170,148365.62,0.122385,0.0500,
116256,692,-57.4121,95561.90,0.079363,0.0500,
116424,693,-52.6654,82407.89,0.065194,0.0500,
116592,694,-66.5996,111759.19,0.068085,0.0500,
116760,695,-61.4640,90376.60,0.097004,0.0500,
116928,696,-53.8771,90340.06,0.080297,0.0500,
117096,697,-59.8817,84194.00,0.066312,0.0500,
117264,698,-94.9950,185569.54,0.094134,0.0500,
117432,699,-69.3620,110985.81,0.059334,0.0500,
117600,700,-56.8877,87734.01,0.081896,0.0500,
117768,701,-54.5363,83808.54,0.063335,0.0500,
117936,702,-57.7449,96327.37,0.092601,0.0500,
118104,703,-85.2683,156296.03,0.066004,0.0500,
118272,704,-56.8521,94428.20,0.079503,0.0500,
118440,705,-55.0252,89608.47,0.095797,0.0500,
118608,706,-87.1949,139467.40,0.066257,0.0500,
118776,707,-55.8279,86393.66,0.042653,0.0500,
118944,708,-69.2046,105011.19,0.069047,0.0500,
119112,709,-55.9044,75471.65,0.072035,0.0500,
119280,710,-84.5229,136943.62,0.086933,0.0500,
119448,711,-51.5134,84935.11,0.058431,0.0500,
119616,712,-58.2220,86816.41,0.086901,0.0500,
119784,713,-62.2638,78204.77,0.067563,0.0500,
119952,714,-57.1431,92792.41,0.066692,0.0500,
120000,714,,,,,-71.0324
120120,715,-59.5124,87686.26,0.070228,0.0500,
120288,716,-91.1021,148098.62,0.066106,0.0500,
120456,717,-54.6357,88392.99,0.078113,0.0500,
120624,718,-61.5117,95697.63,0.069627,0.0500,
120792,719,-70.4009,97742.31,0.055624,0.0500,
120960,720,-58.2416,84837.68,0.091623,0.0500,
121128,721,-56.7552,87047.33,0.060798,0.0500,
121296,722,-67.7770,113947.50,0.069514,0.0500,
121464,723,-55.2225,90272.32,0.048107,0.0500,
121632,724,-85.7103,143777.47,0.056730,0.0500,
121800,725,-71.3080,119810.25,0.081420,0.0500,
121968,726,-60.5863,93387.45,0.061322,0.0500,
122136,727,-59.8371,93400.32,0.070766,0.0500,
122304,728,-55.0939,89320.72,0.071918,0.0500,
122472,729,-79.2078,135191.19,0.051302,0.0500,
122640,730,-55.0547,105554.89,0.085283,0.0500,
122808,731,-81.6423,142077.45,0.095897,0.0500,
122976,732,-73.2439,113127.17,0.052374,0.0500,
123144,733,-54.2130,81959.78,0.064640,0.0500,
123312,734,-86.1648,143512.77,0.045117,0.0500,
123480,735,-56.7513,87701.57,0.082888,0.0500,
123648,736,-67.3635,100791.25,0.062504,0.0500,
123816,737,-68.7257,101582.52,0.076860,0.0500,
123984,738,-55.4735,89387.55,0.090850,0.0500,
124152,739,-71.6886,115370.54,0.076608,0.0500,
124320,740,-55.6439,94229.33,0.073659,0.0500,
124488,741,-88.1101,146824.51,0.073888,0.0500,
124656,742,-86.7687,156958.11,0.068231,0.0500,
124824,743,-90.7726,153691.31,0.082513,0.0500,
124992,744,-56.7488,89602.98,0.079929,0.0500,
125000,744,,,,,-71.3334
125160,745,-56.7805,90616.40,0.063987,0.0500,
125328,746,-63.3996,88081.77,0.086795,0.0500,
125496,747,-58.6932,92079.95,0.077255,0.0500,
125664,748,-56.7639,96688.72,0.059311,0.0500,
125832,749,-86.4979,160651.68,0.086138,0.0500,
126000,750,-85.2206,148770.84,0.085438,0.0500,
126168,751,-59.2095,89428.27,0.075352,0.0500,
126336,752,-54.6684,86159.19,0.060635,0.0500,
126504,753,-85.7911,143172.63,0.078396,0.0500,
126672,754,-58.8839,76033.84,0.097379,0.0500,
126840,755,-68.0100,98591.68,0.080438,0.0500,
127008,756,-88.5614,150707.76,0.064412,0.0500,
127176,757,-53.9414,79566.08,0.088484,0.0500,
127344,758,-56.7002,85946.79,0.107096,0.0500,
127512,759,-87.4949,150388.04,0.052377,0.0500,
127680,760,-56.0569,88172.87,0.055553,0.0500,
127848,761,-58.4055,106276.22,0.072574,0.0500,
128016,762,-70.2643,110785.06,0.082235,0.0500,
128184,763,-54.0675,78958.15,0.075974,0.0500,
128352,764,-59.8825,90400.87,0.067616,0.0500,
128520,765,-54.1232,82807.89,0.049406,0.0500,
128688,766,-52.7979,81780.00,0.066324,0.0500,
128856,767,-70.6588,106387.37,0.080400,0.0500,
129024,768,-53.5229,77324.39,0.056019,0.0500,
129192,769,-85.0343,148575.92,0.067280,0.0500,
129360,770,-86.4179,168482.59,0.060279,0.0500,
129528,771,-64.0582,101193.52,0.054796,0.0500,
129696,772,-57.4928,93642.44,0.067464,0.0500,
129864,773,-73.2134,103968.91,0.069403,0.0500,
130000,773,,,,,-81.6402
