step,episode,episode_return,episode_wue,loss,epsilon,eval_return
6552,39,-104.2086,167286.70,0.018643,0.8963,
6720,40,-113.9955,180596.65,0.034438,0.8936,
6888,41,-100.2412,164107.05,0.018485,0.8909,
7056,42,-101.6535,173450.30,0.024917,0.8883,
7224,43,-94.5230,157946.02,0.018989,0.8856,
7392,44,-91.2237,161452.34,0.023174,0.8830,
7560,45,-120.0192,190793.25,0.018120,0.8803,
7728,46,-96.1504,167476.66,0.036100,0.8776,
7896,47,-97.3520,175645.09,0.026064,0.8750,
8064,48,-97.1646,174494.84,0.031226,0.8723,
8232,49,-97.5267,168510.17,0.021071,0.8697,
8400,50,-96.3087,165378.71,0.025921,0.8670,
8568,51,-92.1753,158759.20,0.029799,0.8643,
8736,52,-117.8937,191667.46,0.023450,0.8617,
8904,53,-117.5675,188761.24,0.040026,0.8590,
9072,54,-97.5647,157699.74,0.044156,0.8564,
9240,55,-97.4388,165113.14,0.044072,0.8537,
9408,56,-122.6417,195737.20,0.020242,0.8510,
9576,57,-97.5347,166337.16,0.026387,0.8484,
9744,58,-118.1663,186140.55,0.032407,0.8457,
9912,59,-97.8288,173752.79,0.029338,0.8431,
10000,59,,,,,-100.3260
10080,60,-96.4335,167622.07,0.045082,0.8404,
10248,61,-91.9614,158431.64,0.024535,0.8377,
10416,62,-95.8617,170092.63,0.013747,0.8351,
10584,63,-89.2989,157309.17,0.031442,0.8324,
10752,64,-92.3754,158295.54,0.032651,0.8298,
10920,65,-95.7467,164286.26,0.038040,0.8271,
11088,66,-121.5488,178154.54,0.032198,0.8244,
11256,67,-113.9639,191365.95,0.027203,0.8218,
11424,68,-90.1471,156307.41,0.031739,0.8191,
11592,69,-93.9189,160666.91,0.034242,0.8165,
11760,70,-89.1268,155488.80,0.014396,0.8138,
11928,71,-103.6611,166387.57,0.027686,0.8111,
12096,72,-94.8518,163101.18,0.034827,0.8085,
12264,73,-117.9364,188910.20,0.032568,0.8058,
12432,74,-86.9913,155307.49,0.036219,0.8032,
12600,75,-100.9503,157987.05,0.029384,0.8005,
12768,76,-118.0284,187120.10,0.043204,0.7978,
12936,77,-94.3078,158800.33,0.045291,0.7952,
13104,78,-92.0862,161700.26,0.041832,0.7925,
13272,79,-96.3936,157972.83,0.025734,0.7899,
13440,80,-86.7543,148328.50,0.039852,0.7872,
13608,81,-102.0750,163803.94,0.038625,0.7845,
13776,82,-115.7607,195101.85,0.055313,0.7819,
13944,83,-98.5849,153035.26,0.025099,0.7792,
14112,84,-93.6480,164498.93,0.028714,0.7766,
14280,85,-95.0785,161687.88,0.041950,0.7739,
14448,86,-96.4992,159585.53,0.026329,0.7712,
14616,87,-95.1624,155426.75,0.033298,0.7686,
14784,88,-87.8392,159744.35,0.045083,0.7659,
14952,89,-91.1694,154626.36,0.043537,0.7633,
15120,90,-91.1631,158834.78,0.022966,0.7606,
15288,91,-100.0524,164645.66,0.035771,0.7579,
15456,92,-87.4888,147949.88,0.031489,0.7553,
15624,93,-97.6407,143625.38,0.029275,0.7526,
15792,94,-89.9228,139041.10,0.036139,0.7500,
15960,95,-114.9212,183584.06,0.050382,0.7473,
16128,96,-94.8781,155591.33,0.035703,0.7446,
16296,97,-89.0706,147174.34,0.026737,0.7420,
16464,98,-90.3740,152513.13,0.035762,0.7393,
16632,99,-90.6812,152788.90,0.028852,0.7367,
16800,100,-95.2026,142946.96,0.030714,0.7340,
16968,101,-114.1014,177842.09,0.035954,0.7313,
17136,102,-110.0636,185392.04,0.031101,0.7287,
17304,103,-88.6887,149567.50,0.051375,0.7260,
17472,104,-93.9571,150688.49,0.052916,0.7234,
17640,105,-96.1247,157772.99,0.059763,0.7207,
17808,106,-107.1749,174752.58,0.037442,0.7180,
17976,107,-111.0625,187067.23,0.030384,0.7154,
18144,108,-97.6259,159698.17,0.049552,0.7127,
18312,109,-92.9136,158298.64,0.029174,0.7101,
18480,110,-87.4334,139158.03,0.049770,0.7074,
18648,111,-88.9931,145194.66,0.038655,0.7047,
18816,112,-89.5732,142856.36,0.030378,0.7021,
18984,113,-94.7983,152333.27,0.044203,0.6994,
19152,114,-113.0229,180843.67,0.060354,0.6968,
19320,115,-106.0724,175784.13,0.029465,0.6941,
19488,116,-110.8020,185970.79,0.028586,0.6914,
19656,117,-90.1017,145710.01,0.049666,0.6888,
19824,118,-104.2000,154878.23,0.034731,0.6861,
19992,119,-113.6891,183100.70,0.026215,0.6835,
20000,119,,,,,-91.5420
20160,120,-108.4848,175259.23,0.046651,0.6808,
20328,121,-90.5188,142075.93,0.057432,0.6781,
20496,122,-87.7698,144528.15,0.032350,0.6755,
20664,123,-91.9412,153323.35,0.039779,0.6728,
20832,124,-84.1630,138532.15,0.060733,0.6702,
21000,125,-113.9052,174299.74,0.036834,0.6675,
21168,126,-85.9392,138861.45,0.035933,0.6648,
21336,127,-83.9054,143890.85,0.026220,0.6622,
21504,128,-100.2592,151837.00,0.045749,0.6595,
21672,129,-87.3486,133998.86,0.050073,0.6569,
21840,130,-90.7941,143764.48,0.046472,0.6542,
22008,131,-94.8626,144025.89,0.038269,0.6515,
22176,132,-86.9235,142946.67,0.041054,0.6489,
22344,133,-87.4330,145489.08,0.039961,0.6462,
22512,134,-95.4566,147895.69,0.033191,0.6436,
22680,135,-92.8080,152087.89,0.030187,0.6409,
22848,136,-92.2033,148202.02,0.034543,0.6382,
23016,137,-86.1467,144541.00,0.041737,0.6356,
23184,138,-108.9738,181144.41,0.053935,0.6329,
23352,139,-94.0464,142715.74,0.052267,0.6303,
23520,140,-86.2420,134474.30,0.046874,0.6276,
23688,141,-90.8126,135527.98,0.048787,0.6249,
23856,142,-109.8774,177685.45,0.038983,0.6223,
24024,143,-83.2404,135823.36,0.033513,0.6196,
24192,144,-91.8057,132788.94,0.038313,0.6170,
24360,145,-106.5130,176842.09,0.051989,0.6143,
24528,146,-89.1739,148459.82,0.038344,0.6116,
24696,147,-90.4935,134371.61,0.034742,0.6090,
24864,148,-88.7214,147581.51,0.062192,0.6063,
25032,149,-92.2575,139822.05,0.033524,0.6037,
25200,150,-110.4123,182825.93,0.051011,0.6010,
25368,151,-90.9660,134930.88,0.039441,0.5983,
25536,152,-87.8449,134101.53,0.051822,0.5957,
25704,153,-111.0168,177783.97,0.036405,0.5930,
25872,154,-80.3784,132172.95,0.062020,0.5904,
26040,155,-88.9664,139202.97,0.045583,0.5877,
26208,156,-111.9003,179322.34,0.040747,0.5850,
26376,157,-85.4320,136005.37,0.035931,0.5824,
26544,158,-84.1273,126794.92,0.028146,0.5797,
26712,159,-111.1043,170864.81,0.048874,0.5771,
26880,160,-83.5965,131796.48,0.041280,0.5744,
27048,161,-90.8834,147487.85,0.040484,0.5717,
27216,162,-80.9287,127341.41,0.053083,0.5691,
27384,163,-87.8976,124940.61,0.037968,0.5664,
27552,164,-82.5637,127821.14,0.041155,0.5638,
27720,165,-84.4340,127984.97,0.051969,0.5611,
27888,166,-110.2920,180740.16,0.034033,0.5584,
28056,167,-91.2982,135698.67,0.051493,0.5558,
28224,168,-79.4856,124099.11,0.052240,0.5531,
28392,169,-85.4393,132711.58,0.034506,0.5505,
28560,170,-101.5322,174277.64,0.051859,0.5478,
28728,171,-106.6122,177103.77,0.033428,0.5451,
28896,172,-101.7553,154314.05,0.036682,0.5425,
29064,173,-110.0227,179880.57,0.048793,0.5398,
29232,174,-94.5898,141746.31,0.043636,0.5372,
29400,175,-104.0635,177121.54,0.056671,0.5345,
29568,176,-81.7016,114868.43,0.055220,0.5318,
29736,177,-85.9059,120424.86,0.050328,0.5292,
29904,178,-104.9618,175445.79,0.046484,0.5265,
30000,178,,,,,-94.8821
30072,179,-80.6075,132889.51,0.050016,0.5239,
30240,180,-79.4561,129105.93,0.036778,0.5212,
30408,181,-85.4383,131015.77,0.061908,0.5185,
30576,182,-83.4602,133761.16,0.058831,0.5159,
30744,183,-86.0659,125822.90,0.057307,0.5132,
30912,184,-94.3273,146898.47,0.051081,0.5106,
31080,185,-94.4231,152605.60,0.049328,0.5079,
31248,186,-93.7769,125083.71,0.032204,0.5052,
31416,187,-82.7653,124149.02,0.050721,0.5026,
31584,188,-85.8255,127124.82,0.061389,0.4999,
31752,189,-85.5990,123047.48,0.059733,0.4973,
31920,190,-90.6694,145883.91,0.040712,0.4946,
32088,191,-82.5886,133256.69,0.050631,0.4919,
32256,192,-114.6160,175331.05,0.037199,0.4893,
32424,193,-75.5385,114903.06,0.045496,0.4866,
32592,194,-84.2105,125713.27,0.039328,0.4840,
32760,195,-89.0089,126487.02,0.034588,0.4813,
32928,196,-75.9709,124111.85,0.067367,0.4786,
33096,197,-77.2523,119750.73,0.058147,0.4760,
33264,198,-82.6905,120366.27,0.062744,0.4733,
33432,199,-86.1317,132939.65,0.059860,0.4707,
33600,200,-86.6602,121408.82,0.039561,0.4680,
33768,201,-79.4154,121814.07,0.049438,0.4653,
33936,202,-97.9404,141478.98,0.053713,0.4627,
34104,203,-109.2743,169021.20,0.037755,0.4600,
34272,204,-104.1137,181313.82,0.048436,0.4574,
34440,205,-79.4239,114388.51,0.038971,0.4547,
34608,206,-80.4479,118092.68,0.051168,0.4520,
34776,207,-79.6679,117053.89,0.051380,0.4494,
34944,208,-86.5531,121892.92,0.044311,0.4467,
35112,209,-82.3754,123969.98,0.036438,0.4441,
35280,210,-112.5492,163108.17,0.066226,0.4414,
35448,211,-94.4567,126476.62,0.053294,0.4387,
35616,212,-81.1277,129787.16,0.065130,0.4361,
35784,213,-82.2725,122010.44,0.043047,0.4334,
35952,214,-87.3693,132793.84,0.054580,0.4308,
36120,215,-84.1865,127655.06,0.051615,0.4281,
36288,216,-83.1557,118577.07,0.047970,0.4254,
36456,217,-75.8541,126496.68,0.050612,0.4228,
36624,218,-93.1288,130433.55,0.042305,0.4201,
36792,219,-109.9484,178755.11,0.067880,0.4175,
36960,220,-80.4243,116856.00,0.046746,0.4148,
37128,221,-85.0063,127538.12,0.048251,0.4121,
37296,222,-91.3473,137028.37,0.053116,0.4095,
37464,223,-108.2078,172429.13,0.027021,0.4068,
37632,224,-77.8519,110673.11,0.057537,0.4042,
37800,225,-74.2172,110669.30,0.051365,0.4015,
37968,226,-77.3297,105141.74,0.054722,0.3988,
38136,227,-81.8815,119429.49,0.041254,0.3962,
38304,228,-105.3956,177498.28,0.045267,0.3935,
38472,229,-76.1542,115637.43,0.050853,0.3909,
38640,230,-106.5226,165150.91,0.046362,0.3882,
38808,231,-112.1845,159731.98,0.054443,0.3855,
38976,232,-103.9127,179187.63,0.042971,0.3829,
39144,233,-84.9527,122001.71,0.040932,0.3802,
39312,234,-90.4964,126908.42,0.047057,0.3776,
39480,235,-74.5498,110486.36,0.050414,0.3749,
39648,236,-108.0725,173229.64,0.065597,0.3722,
39816,237,-77.7162,117146.78,0.047433,0.3696,
39984,238,-77.4180,106684.35,0.055643,0.3669,
40000,238,,,,,-82.8600
40152,239,-77.0333,110078.72,0.031659,0.3643,
40320,240,-75.8125,115126.87,0.036552,0.3616,
40488,241,-78.3548,116178.89,0.045193,0.3589,
40656,242,-101.1644,170733.38,0.042775,0.3563,
40824,243,-92.7342,135951.36,0.054516,0.3536,
40992,244,-76.4594,122508.71,0.028698,0.3510,
41160,245,-81.3023,111001.89,0.055164,0.3483,
41328,246,-104.8763,177809.53,0.040625,0.3456,
41496,247,-93.9866,128329.31,0.034134,0.3430,
41664,248,-76.9090,118708.49,0.064637,0.3403,
41832,249,-72.3188,103826.35,0.045967,0.3377,
42000,250,-99.3157,165975.81,0.048170,0.3350,
42168,251,-100.4482,163264.70,0.036313,0.3323,
42336,252,-100.3981,165533.17,0.050259,0.3297,
42504,253,-105.1745,156079.09,0.052091,0.3270,
42672,254,-83.2835,124132.75,0.041731,0.3244,
42840,255,-103.0012,157178.86,0.054399,0.3217,
43008,256,-84.9145,129940.05,0.051585,0.3190,
43176,257,-77.3126,111360.86,0.045614,0.3164,
43344,258,-75.4040,117520.56,0.056498,0.3137,
43512,259,-104.3157,171995.49,0.046880,0.3111,
43680,260,-90.6414,134716.76,0.053084,0.3084,
43848,261,-78.4611,112317.67,0.036384,0.3057,
44016,262,-74.5241,108958.54,0.049231,0.3031,
44184,263,-81.4435,114703.27,0.041521,0.3004,
44352,264,-77.4788,104346.27,0.036991,0.2978,
44520,265,-77.0877,102738.87,0.058774,0.2951,
44688,266,-99.2515,166937.94,0.069354,0.2924,
44856,267,-74.5070,117152.65,0.040769,0.2898,
45024,268,-73.4105,103087.10,0.045392,0.2871,
45192,269,-108.2970,162540.38,0.049035,0.2845,
45360,270,-77.5207,105149.04,0.051558,0.2818,
45528,271,-99.9098,181665.17,0.046523,0.2791,
45696,272,-77.4796,105223.54,0.056604,0.2765,
45864,273,-75.3783,92346.15,0.040950,0.2738,
46032,274,-68.3484,101427.37,0.051651,0.2712,
46200,275,-106.6628,153056.87,0.047388,0.2685,
46368,276,-85.1545,134100.11,0.067154,0.2658,
46536,277,-97.1753,163378.86,0.065781,0.2632,
46704,278,-84.4370,126997.07,0.057544,0.2605,
46872,279,-72.6986,105150.54,0.063984,0.2579,
47040,280,-74.6287,111927.68,0.044600,0.2552,
47208,281,-98.1436,171158.58,0.034939,0.2525,
47376,282,-67.2520,103279.11,0.054715,0.2499,
47544,283,-71.5300,96242.57,0.038929,0.2472,
47712,284,-106.7536,161452.15,0.064589,0.2446,
47880,285,-81.5034,119822.03,0.052029,0.2419,
48048,286,-70.5018,105486.07,0.046288,0.2392,
48216,287,-67.4037,97654.98,0.061761,0.2366,
48384,288,-75.2172,110692.46,0.052375,0.2339,
48552,289,-73.1767,105783.15,0.062082,0.2313,
48720,290,-99.9495,161798.61,0.043351,0.2286,
48888,291,-75.1330,98928.95,0.057198,0.2259,
49056,292,-75.8245,108627.48,0.056733,0.2233,
49224,293,-71.2523,99717.60,0.057674,0.2206,
49392,294,-102.4092,168108.52,0.068760,0.2180,
49560,295,-72.5894,97578.75,0.065808,0.2153,
49728,296,-74.2707,102801.72,0.050567,0.2126,
49896,297,-67.0742,109116.58,0.052420,0.2100,
50000,297,,,,,-82.8923
50064,298,-101.7719,168236.17,0.046423,0.2073,
50232,299,-99.2348,167132.28,0.062153,0.2047,
50400,300,-107.1562,177496.60,0.054856,0.2020,
50568,301,-74.0958,107841.06,0.075904,0.1993,
50736,302,-94.7940,161308.18,0.060662,0.1967,
50904,303,-77.1517,130007.82,0.045780,0.1940,
51072,304,-70.0992,111101.58,0.050922,0.1914,
51240,305,-72.7874,101024.48,0.070377,0.1887,
51408,306,-68.9351,90462.98,0.049662,0.1860,
51576,307,-84.3294,118680.56,0.052137,0.1834,
51744,308,-67.9744,97833.81,0.044351,0.1807,
51912,309,-66.2912,98140.77,0.054855,0.1781,
52080,310,-71.9406,104018.76,0.050481,0.1754,
52248,311,-70.6665,91542.40,0.062032,0.1727,
52416,312,-101.7281,162400.92,0.078801,0.1701,
52584,313,-69.8408,97292.14,0.060487,0.1674,
52752,314,-72.9854,104014.90,0.069546,0.1648,
52920,315,-106.3115,180460.09,0.057282,0.1621,
53088,316,-72.7293,99808.83,0.056096,0.1594,
53256,317,-74.0870,93319.22,0.053383,0.1568,
53424,318,-72.5418,98964.20,0.056160,0.1541,
53592,319,-71.5781,120200.68,0.047294,0.1515,
53760,320,-66.1134,101292.04,0.060540,0.1488,
53928,321,-65.1706,95553.15,0.049881,0.1461,
54096,322,-90.9793,153609.24,0.055325,0.1435,
54264,323,-66.8584,103506.84,0.061488,0.1408,
54432,324,-100.4861,185466.51,0.064727,0.1382,
54600,325,-101.5435,169779.08,0.074383,0.1355,
54768,326,-71.1835,93219.72,0.052333,0.1328,
54936,327,-94.0345,156523.56,0.051858,0.1302,
55104,328,-63.9886,88348.17,0.064987,0.1275,
55272,329,-64.1331,85569.10,0.075072,0.1249,
55440,330,-101.2284,169833.82,0.060889,0.1222,
55608,331,-72.0680,93794.61,0.076621,0.1195,
55776,332,-63.1377,88060.40,0.052845,0.1169,
55944,333,-62.7429,97797.79,0.054798,0.1142,
56112,334,-64.0862,86826.26,0.068920,0.1116,
56280,335,-66.0325,102739.96,0.045480,0.1089,
56448,336,-68.4603,82941.78,0.055928,0.1062,
56616,337,-60.4385,84496.32,0.047250,0.1036,
56784,338,-66.5297,98967.89,0.045330,0.1009,
56952,339,-63.7164,99057.07,0.068549,0.0983,
57120,340,-62.1196,85123.89,0.061101,0.0956,
57288,341,-91.8397,154667.32,0.063962,0.0929,
57456,342,-67.1059,82793.48,0.059331,0.0903,
57624,343,-77.4808,112183.59,0.042065,0.0876,
57792,344,-94.0186,157976.24,0.073089,0.0850,
57960,345,-58.1684,83093.96,0.065562,0.0823,
58128,346,-66.5413,96837.78,0.055884,0.0796,
58296,347,-65.4635,101001.91,0.038651,0.0770,
58464,348,-73.4609,118061.02,0.086064,0.0743,
58632,349,-63.8508,85387.70,0.058257,0.0717,
58800,350,-74.8799,119438.57,0.069799,0.0690,
58968,351,-90.5971,162558.72,0.052188,0.0663,
59136,352,-63.0313,89659.03,0.072324,0.0637,
59304,353,-66.5121,105312.38,0.046117,0.0610,
59472,354,-67.9367,87152.51,0.054294,0.0584,
59640,355,-66.2328,91515.26,0.079967,0.0557,
59808,356,-73.6898,114036.12,0.082723,0.0530,
59976,357,-74.9210,118465.59,0.060236,0.0504,
60000,357,,,,,-78.0208
